"ClaimNumber","LossCause","InsuredAge"
"a22d377478292cb20969a507fd18bb22","Hit and run",63
"a231fb6dc3d577c0eda5e0c7cbaaecdf","Collision with motor vehicle",72
"a232248aa0eca7c51b25ad474c00839e","Collision with motor vehicle",43
"a235f746600ebcd0479d50aeb4c5d7c5","Collision with motor vehicle",75
"a2367b624f1088244ff5ada614cd0d95","Collision with motor vehicle",68
"a236efb7909eda3003414a754cc09e27","Collision with motor vehicle",34
"a2394dca3c8088e7c48ef8009ea205e6","Collision with motor vehicle",60
"a23bf0d716e7edad8d4902f6bd884055","Collision with motor vehicle",56
"a23fd57152c47b704b34be57e45ec426","Collision with animal",72
"a2426732a2f75bc68770e1445f5a3e73","Collision with motor vehicle",86
"a24aff08d1b7856728a078fb92385689","Collision with other object",42
"a24d412393c0a66e3042e302f99bace2","Collision with motor vehicle",62
"a24d62442da2caf6761665bb480963a2","Collision with motor vehicle",30
"a24db315fe3c0b82577f28f7fea71965","Collision with other object",35
"a251479a654a9f5c9f2c13ba0123904b","Collision with motor vehicle",56
"a25969224fba8abd524d0794cf15e757","Collision with fixed object",57
"a26233b3c09a6c4c5b2dc1b52a9f4049","Collision with motor vehicle",41
"a26ba59020aa18f382acbb82b63d14d5","Collision with fixed object",77
"a26e8a5a01494db9847abaa27970d3ae","Collision with motor vehicle",66
"a28026571576bda145ce567df516474b","Collision with fixed object",56
"a28f1d16a7fd58c260b003b3bf182911","All other",33
"a29551af6ac06306ff22050cde69e4a9","Collision with motor vehicle",41
"a29710f72cc9457d559f45dd8253c616","Collision with fixed object",30
"a29734a19ee0b5b13cafcfd43e2570f7","Collision with motor vehicle",60
"a29c721c35c3a5ce4aad7026c811980b","Collision with motor vehicle",70
"a2a675d6e49ffbbd3607e640fdc2b152","Collision with motor vehicle",41
"a2adf955e8adb7c31ed9f2d5d540893b","Collision with pedestrian",69
"a2afa2e1df478bd8a9a202a4de6ae0f2","Collision with motor vehicle",27
"a2b5fbce91a5832c062ea5fd5c4aa4cf","Collision with motor vehicle",78
"a2b61a4aa7eb8235b1bb43fadd0d96ae","Collision with motor vehicle",NA
"a2ba29a4343d9b166a9258c7a5dda870","Collision with fixed object",40
"a2c029c28913ecab95e95d209033a1b7","Collision with motor vehicle",80
"a2c6304f1e23a8a1a84a79769e897b8c","Collision with motor vehicle",87
"a2d40a3dd8420f0d98939b8483576e96","Collision with motor vehicle",45
"a2d663bd73ce5e512bcdfe4fbb2d8915","Collision with motor vehicle",58
"a2daeb279639339a2da30f5cbd2620c4","Collision with motor vehicle",54
"a2dd7d2c8c513265c1627a1fa38914d9","Collision with motor vehicle",64
"a2e580e68517e13076c4c2561afc5e14","Collision with motor vehicle",83
"a2e5a92ff6b19495ef5a62bb3da19e41","Collision with motor vehicle",26
"a2e972aaa6fb9563eb4c8b9f7a5507a5","Rollover",33
"a2ea43e503857eefae2b19fb545299cc","Collision with motor vehicle",56
"a2eabe4cdcf9a39e020cc554a7ee3d0a","Collision with motor vehicle",52
"a2f54e18b48eef16b3504f2cd3adf9c4","Collision with fixed object",69
"a2f7bed42f0f2119ac351b3a94ea500c","Collision with motor vehicle",53
"a2ffe0b450ba7c1b58118dce0ad00b18","Collision with animal",44
"a301f26216b9209f6b2f0ccdb4daae5b","Collision with motor vehicle",48
"a3043cdbb4e3040272ea995516c6f393","Collision with motor vehicle",62
"a304a7b42734075c9ded240028162b7a","Collision with motor vehicle",50
"a30ce5cac556239646e1114536293a67","Collision with motor vehicle",76
"a31c41022c101e1971d48101d61a9bcc","Collision with motor vehicle",51
"a31e4d42371b6495471a9dd69f1a1ad3","Collision with motor vehicle",57
"a32fe4fb444257e0a15d6f0f9904b26a","Collision with motor vehicle",84
"a330f2398f24134734a791e0c2acd8a2","Rollover",47
"a33415f298dbbde6d64df14896f6fc3d","Collision with motor vehicle",57
"a334defde4e7c2e5b22021c2fa9647d0","Collision with pedestrian",70
"a341ad0309f11034afe9c16c6417262b","Collision with fixed object",83
"a3474c2d622ca02e8a542db57d0cfc98","Collision with motor vehicle",70
"a34f142e537d218491336fb88abab4a6","Collision with motor vehicle",71
"a34fc86a1b46242ddc3a0a4838ea0c79","Collision with motor vehicle",57
"a35173b12a378006f37f374f4d584cf5","Collision with motor vehicle",41
"a351848c37e9db19e44fe2c7a83db8e7","Collision with motor vehicle",53
"a3539cb2aba46944973ebad1b97fb413","Collision with motor vehicle",61
"a35b3db3fb4d618dd4885b94aa37d329","Collision with motor vehicle",40
"a35fe59ecc37be1ed7edf971f0b77de3","Collision with motor vehicle",33
"a3660120f3cc0fe8a392acd60d692a63","Collision with motor vehicle",67
"a3672ebf5ae73cd861e9d96dfa6865a1","Collision with motor vehicle",60
"a370ba70787235ccea3c1232d90e74d9","Collision with motor vehicle",42
"a3800ef5f4d7e2a94534f2d4f1cd19c7","Collision with motor vehicle",62
"a380a7e2323a88f1daf6d8f2adcef1a7","Collision with motor vehicle",53
"a38223730d1b191b869016127e04541e","Collision with motor vehicle",69
"a38a0e69bfb9ec023afba948e67deafc","Collision with motor vehicle",48
"a391fe99c4c8d2ed7bf952aabe1ddf60","Collision with motor vehicle",21
"a392cebf5097d18a2ef111299c6a99fd","Collision with motor vehicle",76
"a399062dca8956bacf8eda608d51cb8a","All other",46
"a3a87f833818db66a166526ef56abfe3","Collision with motor vehicle",40
"a3b233f98bdce688b926e3f5cbad8430","Collision with motor vehicle",81
"a3b4b6dfb9203bf1db6f057391474693","Collision with fixed object",81
"a3b6c9db7e5fb79be31d40f3f0b9cf39","Collision with motor vehicle",43
"a3b8a71d5d6fcda218a6f53f2c3f0c12","Collision with fixed object",62
"a3bd7fc038c01e50c23e262138f5b223","Rollover",30
"a3be7d4c2c8424dab3f8c6310da8467a","Collision with motor vehicle",42
"a3cbad47f1c37ca3963df3e8f27d724f","Collision with motor vehicle",73
"a3ceb6eec464a91348c2713549435c02","Fire",71
"a3df31e881643ab66315e1e69a479257","Collision with motor vehicle",63
"a3e61d4cf61fc427e615dc1139d4cad8","All other",21
"a3ef1ee309276341fbde4f6f7b542677","Rollover",19
"a3f95a6dcf37ac78fd2cdf75a6f3a146","Collision with motor vehicle",58
"a3fc7113001ea98939e2b2113cbb555f","Rollover",69
"a40a3124962fd2b3541f1d1a40e146f1","Collision with motor vehicle",56
"a4115a7d8cbf5f65701c45760e31b07e","Collision with motor vehicle",25
"a413279a66247f2b67f8fca73621c94b","Collision with motor vehicle",92
"a41979b8c40d51fda520217da11d7d23","Collision with motor vehicle",64
"a41c3009b08a12c0a062515892c1a867","Collision with fixed object",37
"a42206ea1fcaacb45f98192bf6e4e70c","Collision with motor vehicle",55
"a42a57d822cf230d67db3e0153a7e4e2","Collision with motor vehicle",44
"a4379991c43e02bef441634080bba9b3","Collision with motor vehicle",65
"a43a19c636415a9f4a24aa348373531e","Collision with motor vehicle",75
"a43caaa3da6902d40ed5fd1b36d6915a","Collision with motor vehicle",51
"a44c570e3471f7f63206d3faa6c77104","All other",63
"a44e2a73cd7be6053f1f05d17f1f4721","Collision with motor vehicle",23
"a452a4a751019afa52d73f5aef7830ee","Collision with motor vehicle",69
"a474342a023ad5305e1676c95bc2ddf7","Collision with motor vehicle",45
"a476c05f0ce235d29ecc3bd28feb66b2","Collision with motor vehicle",73
"a4779f3243c1ecdb4533b649ce810436","Collision with fixed object",89
"a47ddba667df8b5275fe471b349c849a","Collision with motor vehicle",41
"a47f616b37b7cbe99e752af416c0ddde","Collision with motor vehicle",64
"a485c5771af22e72131cd1cc14d3957c","Collision with motor vehicle",54
"a48ba51d3d14765c744e257188b713d8","Rollover",77
"a48e77eae874eb2f3a91c9cb6f3b1215","Collision with motor vehicle",57
"a49414e28e245b088c4a0f28943c59b8","Collision with motorcycle",81
"a4947869468bc09637ff9f5bec60cb27","Collision with pedestrian",30
"a49d3d3d79b0830eccbcbdf1a2a9a615","Entering or getting out of a vehicle",88
"a4aed880c2ff5287c1ec06d6c8a0f6dd","Collision with motor vehicle",56
"a4b995fd77834a6df5539faba13fda05","Collision with motor vehicle",48
"a4c57ed2215997d4f8de667c38b13926","Collision with motor vehicle",51
"a4c5c3b90ad7ca2b4b99d988a427adf4","Collision with motor vehicle",59
"a4cae877a3a92a97a70a0d3c161f4da0","Collision with motor vehicle",38
"a4cd7d7fc038e47e3c65b235bbf821a4","Collision with fixed object",49
"a4cd83050aa451c4ece0946aa7d8137e","Collision with animal",29
"a4d0832fc7d1051282ff9abeffc06d11","Collision with motor vehicle",57
"a4dd198faf4f40ce1678e57c0bcae13a","Collision with motor vehicle",59
"a4e00b522c390bd30a8c2bb287306157","Collision with pedestrian",43
"a4e34903f9f836a23da3db14e73b32a2","Collision with motor vehicle",35
"a4edd6017e822e7e0089c743d2da5762","Collision with motor vehicle",56
"a4f297fac9f44aa47c355b7b99f0c7a5","Collision with motor vehicle",59
"a4fcb7ff97b306c4bb2778fb678a703e","Collision with motor vehicle",23
"a4fe0c96d25061dcf3f613b70c2a17c6","Collision with motor vehicle",65
"a5027beba6d37f6e6f8dafe6120fe60c","Collision with fixed object",51
"a503ad50c4d7fd1a6b2b914245dd9c6e","Collision with motor vehicle",53
"a503b6e23a57305398a808b4faa9ef68","Collision with motor vehicle",60
"a50abf51a20eb493776bb9803be3b25e","Collision with motor vehicle",83
"a51400ecd7c5d064e40f40848cdc61a8","Collision with motorcycle",50
"a51e690f7feb3e2c08cb8eed5d6f7d37","Collision with motor vehicle",87
"a52471334ebac58fe59bfa8d360a6749","Collision with motorcycle",69
"a526f17445b881a50fa2c67f7ec15e7a","Collision with motor vehicle",34
"a5283ff2689b696f2dd6c5a6454660c6","Collision with motor vehicle",57
"a52f74a2a9196d22da481b8f953a5414","Collision with animal",66
"a52fd898fabb4ae71ddfa3ac29c57274","Collision with motor vehicle",52
"a5309fd7fd9ac751183ed47b7ec4fdca","Collision with motor vehicle",39
"a5354cb2c384c2d150968a6d759b88c8","Collision with motor vehicle",57
"a5356b9f4c4f5cd6d9071b9daa74dc60","Collision with motor vehicle",49
"a535aa10021ec051e13cd51f22530588","Collision with motor vehicle",57
"a53624d26a27417003f4841459fb1d4c","Collision with fixed object",44
"a541b02c4b838d5f25b1c640253c3719","Collision with motor vehicle",68
"a542a834619bed7a0f138c1eff5cfb2d","Collision with motor vehicle",74
"a54ef704cd06899bd6e4be3bc9a98c88","Collision with fixed object",53
"a55d3964e2438ec255155de52b0a5b75","Rollover",73
"a55d3bdc21c3f66b25f9e6a8739c1bb3","Collision with motor vehicle",46
"a55d45a9e9eda4e6ef89b64fb0913b43","Collision with fixed object",37
"a5618f7b0a4c4f04bbf7107d1204b14a","Collision with motor vehicle",45
"a569797447775fce348b77e3b32347cc","Collision with motor vehicle",30
"a569d23dafc0765ec2d3e8c3ec2bf6c3","Rollover",80
"a576257576b60d23322993ff5d58a676","Collision with motor vehicle",61
"a578c053350fbced0be943a47af3050a","Collision with motor vehicle",33
"a5810dd4af3d15b551aece609bc26d97","Collision with motor vehicle",69
"a58a8cea0d5b44e57739a2e057b3c923","All other",95
"a5985b493f5353b8cb772b289665ee84","Collision with motor vehicle",80
"a59b37c04f34d3bacd5fb6bbffc41763","Collision with motor vehicle",40
"a5a1fb7405476162ad5640645e269e02","Collision with motor vehicle",38
"a5a71a3cca0cda53cd8e23545a79606b","Hit while parked - insured",84
"a5abaa0931e3153e5a2a718c78e758ee","Collision with motor vehicle",72
"a5c32e52201c90ed82366252dbc3798e","Collision with motor vehicle",62
"a5d01bfd18cd9d60f572321d51b8449f","Collision with pedestrian",82
"a5d02df0b2364a6c0004359f771c6962","Collision with motor vehicle",61
"a5d4b5bed2388abc3258d57fcc624739","Collision with motor vehicle",69
"a5d921af08ce8808b3b69b80d5f8e3ab","Collision with motor vehicle",43
"a5da12125baeaffe68839174268f7f53","Collision with motor vehicle",62
"a5e1538e7c81f948bfdbf5e8322bccc5","Collision with fixed object",63
"a5e336dc1db2322845e7c27fedb47ac7","Collision with motor vehicle",39
"a5e5ed95d49db109e31a8eae1c308909","Collision with motor vehicle",72
"a5f307e04ed25911edffef6a9676296f","Collision with motor vehicle",42
"a5f8a82ea57d811a29b5e22b397f2043","Entering or getting out of a vehicle",65
"a5fab20b92ebc4e8cc51f466fd0eecbb","Collision with fixed object",54
"a6032a3c80225d302c2e28859ba3f91b","Collision with motor vehicle",74
"a6075aa1e06a47d98c28ada350e9a48b","Collision with fixed object",57
"a60dd5737db83ec50f10167c3e8d77a4","Collision with fixed object",43
"a6104299d895b509a4662866759597ba","Collision with motor vehicle",60
"a611a76daf3c18bb4deb362bf2fb320e","Collision with motor vehicle",61
"a612198b16d7d3de9c7a73ad898896dc","Collision with motor vehicle",65
"a6135e23f8a9064f34765e5f7a4c5996","Collision with motor vehicle",52
"a6141952595cc6da60c1a0e092b2ec43","Collision with fixed object",29
"a6155df9bc6151105ea1186add3aa138","Collision with fixed object",46
"a616fdbfaa42224c951230de033fe7c0","Collision with motor vehicle",49
"a617bc361cba13be1f29d541395cce7e","Collision with motor vehicle",37
"a61c4a818abfd3a6998bed8c195bbb2b","Collision with motor vehicle",69
"a61d3a5f19ff2d28ce862c7f94a1e657","Collision with motor vehicle",61
"a62b0efea8b61d7384785094cff0b3aa","Collision with motor vehicle",62
"a62bb682a23e6c766195dd311fd87cfe","Collision with other object",33
"a62fe87f99bd9d2a8fe4146122c77d5f","Collision with fixed object",43
"a6389c63b5c289f08cda224d7f00aa7a","Collision with motor vehicle",43
"a63ba5f73236fc78679d125fb6053fc2","Collision with motorcycle",30
"a63f853f075dc5b4ecafcf372b550151","Collision with bicycle",52
"a64d68c771abbd068a249fa2a3dd0f51","Collision with motor vehicle",58
"a64fa246c3a1ba34eb9480a7a2313872","Collision with motor vehicle",44
"a65e163fc3257864040a7ee39b588c16","Collision with fixed object",52
"a65f4fcf9b8dd9579bf571661ed47fdc","All other",82
"a65f94c61513f402ce8a3179d6893cbe","Collision with pedestrian",66
"a6627b970c048a8d22293b8be9270ceb","Collision with motor vehicle",45
"a6686c8d4a5f634256bc7f535f0775b6","Collision with motor vehicle",39
"a66a67ceb6751fe176ce1354d1102f37","Collision with motorcycle",78
"a66fbd238d5a0d3f5023900ca079d7d8","Collision with motor vehicle",58
"a67f8d91803ad76b497bffd10f7c19e1","Collision with motor vehicle",58
"a684676953861c290ecebea897888d32","Hit while parked - insured",62
"a684e71451f2982da4b6f124fbc63e9c","Collision with motor vehicle",78
"a687f23f9936cf336db4e27a48823fa9","Collision with motor vehicle",55
"a6901cf61b9da87332d3116c5a316c5a","Collision with motor vehicle",71
"a696de8d57d24ce78c5186e2a04facde","Collision with motor vehicle",61
"a6975c0cf27d338cc5b67d0f68a5b469","All other",42
"a69c31cda62250b3fadb320152bf155e","Collision with motor vehicle",74
"a6a608ef2721ef2b96498c87dc198286","Collision with motor vehicle",29
"a6ada6df555f4e67c0444b5a81995db9","Collision with motor vehicle",65
"a6b18205c74a69eace5fed0609ca58e3","Collision with motor vehicle",50
"a6b63d12a7b33a263706506815c10183","Collision with motor vehicle",51
"a6bd06d70d3e5ae3741057ea1980c08d","Collision with fixed object",77
"a6c179ffd14790bc3a91c75330a60df3","Collision with fixed object",54
"a6c55f479ae83f68db57a705fe5b6359","All other",63
"a6d4578473323c9e00088def6538d19d","Collision with pedestrian",53
"a6d75824e6fd2497fa98b0347211316b","Collision with motor vehicle",52
"a6dc803a35224fe23a7bca2dc96ba8b4","Rollover",63
"a6df4d231e1d3cfc6ef6eb48dbcf0d10","Collision with motor vehicle",37
"a6e150940db51ccd28fa462a52bd27e4","Collision with motor vehicle",36
"a6e24e06aab402f3922242d85070ef7d","Collision with motor vehicle",66
"a6f0fe52b2231935477f7b405595f293","Rollover",42
"a6f75f5b11a96bad6155b3c574468ccf","Collision with motor vehicle",63
"a6fe32c836c50753fc1f5d83ccdfa86e","Collision with motor vehicle",46
"a7022febf27f21f0ce9067b6e3558ab2","Collision with fixed object",53
"a705bd22062c8f42ed1fbbd4e4a8f461","Collision with motor vehicle",55
"a708a8ec08ee6ddf15bae7e85db090d1","Collision with motor vehicle",65
"a70b3679cac427ca8d6e0e5139fd9c8c","Collision with motor vehicle",57
"a71f94089d647d4730dc8ac19b8f5592","All other",64
"a72320cad8bd481a39c9f9c6dbd66289","Collision with motor vehicle",83
"a723732fed6d7a8209124ba0c2386d3a","Collision with fixed object",70
"a7345d5eab062ea9ffea828988945f41","Collision with motor vehicle",43
"a74acdb0f0bb3c77e0da190e74bd3cd1","Collision with motor vehicle",57
"a74c6e4538fbe6760daec92bae473e75","Theft of entire vehicle",50
"a74d1b1357165ee5feb7f54ae1b24fed","Vandalism & mischief",56
"a74e5e3e4732364c06aff635da3f999a","Entering or getting out of a vehicle",80
"a7501df37054548049dce597249a1f5e","Collision with motor vehicle",66
"a754f06384bebf5f662d3e65ee49a2a8","Collision with motor vehicle",71
"a756c5efd027e3620b67ce00d6a746d2","Collision with motor vehicle",67
"a75d5cffde5e09c78c277aea457f5efd","Collision with fixed object",37
"a762e467c7125f6bac84309bed817d89","Collision with motor vehicle",95
"a764af10460c1d96e2611aee8e86f34b","Collision with motor vehicle",54
"a76932ccaa2ae6848894ed44790ae17c","Collision with motor vehicle",47
"a76df1e2b22165a5a64a817bbe74a402","Collision with fixed object",77
"a77040b662e49c27e3af2cff8752eb77","Collision with motor vehicle",43
"a775c8d59e91db7fc0e759a1745d7508","Collision with motor vehicle",53
"a7795f9c331aefd063a6d6932ec53dca","All other",70
"a77999907e93b1dbe95f8ae39a8013a1","Collision with motor vehicle",40
"a779c60a8861da7d37388601e03096cc","Collision with motor vehicle",68
"a77eb3a8de4e513ddceb825f65c7a2c1","Collision with motor vehicle",66
"a78e80ee93f3517794724a7b02e38117","Collision with motor vehicle",24
"a794fbd9e9f6649cf7598a632446d385","Collision with motor vehicle",82
"a797c87bb00d8074a08fc8d916d51a93","Rollover",51
"a799b8aaa7ad9e7153e27353dd8fb39e","Hit and run",45
"a79ce0713857e0254b815bc3c36ca00c","Collision with fixed object",71
"a79e29f3db42c579cac3f0f8223499c4","Collision with fixed object",59
"a7a4d602fd581daa89d89ab88b1a9f45","All other",27
"a7ad4a4ffc8e67938f7d0349161460b0","Collision with motor vehicle",79
"a7b0a10ba96f3a800198372cf8496c1f","Collision with motor vehicle",58
"a7b167069b0fe10b901d6804a827f4eb","Collision with motor vehicle",62
"a7b88ccc86f2e9828895df096f60e017","Collision with motor vehicle",74
"a7bfd2f146fe7f2ebf3dc3b1033af02c","Rollover",49
"a7c11c9cbab46798339ef428304edd15","Collision with motor vehicle",69
"a7cb4340af1713f978484ca2eddf93ab","Collision with motor vehicle",59
"a7d52bf4b41e2f83761b1ef2c56f3940","Collision with motor vehicle",41
"a7df7a43eb2f956a7f904912792aeed2","Collision with motor vehicle",84
"a7e7a449a02d0743f9e6ddd52860ed91","Collision with motor vehicle",43
"a7eeea2736ac489ac3f78d73f219a90b","Collision with motor vehicle",66
